STRAIN	PLATE	POSITION	REPLICATE	YFP.MEDIAN.R2WT.MEAN	YFP.MEDIAN.R2WT.SD	YFP.SD.R2WT.MEAN	YFP.SD.R2WT.SD	YFP.CV.R2WT.MEAN	YFP.CV.R2WT.SD	YFP.MEDIAN.R2OWN.MEAN	YFP.MEDIAN.R2OWN.SD	YFP.SD.R2OWN.MEAN	YFP.SD.R2OWN.SD	YFP.CV.R2OWN.MEAN	YFP.CV.R2OWN.SD	pvalues.median.r2wt	pvalues.median.r2own	pvalues.sd.r2wt	pvalues.sd.r2own	pvalues.cv.r2wt	pvalues.cv.r2own
ems.m76	5	A02	4	0.229177630035875	0.0482211312531464	0.86310163683251	0.2487458231809	3.93589535425841	1.44267983618487	1.02718783399885	0.216129992081428	1.49504850051024	0.430872859098696	1.54964202615367	0.568012384276869	0.652294710845853	0.65758214634648	0.167241290588175	0.167609545361037	0.241038318912237	0.23520618556701
ems.m76	6	A02	4	0.285946769412804	0.029736338546688	0.827293335145655	0.160158785718394	2.93067560872938	0.716163529687688	1.28163050933954	0.133280046477692	1.43302203055796	0.277424050903858	1.15386657406857	0.281968142776423	0.0817060637204522	0.079200782738555	0.151857752196927	0.152474226804124	0.425575763820908	0.417985055398093
sham.wt	7	A02	3	0.996251552962369	0.00546341251646669	1.00429720868705	0.0275980933450308	1.0101105682364	0.02314165800384	0.996251552962369	0.00546341251646669	1.00429720868705	0.0275980933450308	1.0101105682364	0.02314165800384	1	1	1	1	1	1
ems.tata	8	A02	4	0.248537740586078	0.0199680007071107	0.213092389563384	0.0215187350254607	0.858139406085334	0.0189624066375789	1.02169430687113	0.0820848881700846	0.98166072542682	0.0991311659634773	0.965248311581862	0.0213292046264934	0.52954790927326	0.534949557339922	0.498585172608942	0.497631307929969	0.290083410565338	0.288393179125238
sham.tata	9	A02	4	0.251172308131277	0.0118761621434085	0.237963616325179	0.0192497980043332	0.948431144322722	0.0357339575048749	1.03252454398381	0.04882078359925	1.0962359411596	0.0886787684533096	1.06680983790893	0.0401941012184318	1	1	1	1	1	1
sham.wt	1	A03	4	0.990864823328538	0.0232706023283391	0.952263220049802	0.0465786149789865	0.962617680922716	0.0245710054941047	0.990864823328538	0.0232706023283391	0.952263220049802	0.0465786149789865	0.962617680922716	0.0245710054941047	1	1	1	1	1	1
sham.wt	10	A03	4	1.00234743465999	0.0067683670614875	0.992808369148367	0.0409405842483927	0.992578126369348	0.0412767713361687	1.00234743465999	0.0067683670614875	0.992808369148367	0.0409405842483927	0.992578126369348	0.0412767713361687	1	1	1	1	1	1
ems.m76	11	A03	4	0.236207665575657	0.0091467206908218	0.886193581373712	0.610296910808779	3.69907417665531	2.38476223298815	1.05869687341912	0.0409961487651594	1.53504793462889	1.05714488587831	1.45640071344959	0.938929378451125	0.361284016667524	0.366028830862361	0.497219934102142	0.500770257779604	0.565707520461214	0.573956886350774
sham.m76	12	A03	4	0.213425283601062	0.0135291110614605	0.555284158934416	0.038226263135252	2.61961161147084	0.296551471892231	0.956584875881858	0.0606382843080093	0.961852826763999	0.0662148175158155	1.0313943537506	0.116758344010525	1	1	1	1	1	1
sham.tata	13	A03	3	0.251038749505585	0.0163330543915527	0.228467155329943	0.00864236909795029	0.913371633487724	0.0377902071991279	1.03197550830343	0.0671422724223494	1.05248823713004	0.0398131267638586	1.02737436460659	0.0425070022826337	1	1	1	1	1	1
sham.tata	14	A03	4	0.241735057141476	0.00513936600192138	0.235073808796456	0.0116759075299844	0.974340159447803	0.0404934914736389	0.993729688980878	0.0211270166563335	1.0829233561311	0.0537878423503825	1.09595269386787	0.0455476977258114	1	1	1	1	1	1
sham.tata	16	A03	3	0.226591882329375	0.0159224826554983	0.310947380339799	0.150112868094786	1.41226746499136	0.794979392324261	0.931478799208591	0.0654544852705878	1.4324529917721	0.691530595211594	1.58854001624691	0.894204963368225	1	1	1	1	1	1
sham.wt	2	A03	4	0.994127997943718	0.0262668692710195	0.977717370245819	0.0279247677166505	0.985516031015079	0.00707207060452267	0.994127997943718	0.0262668692710195	0.977717370245819	0.0279247677166505	0.985516031015079	0.00707207060452267	1	1	1	1	1	1
ems.m76	3	A03	4	0.243779203449683	0.054567777711159	0.71719662572525	0.136978228801556	3.04003097342628	0.821718801376367	1.09263295866288	0.244576040796313	1.24231457119761	0.237271124086691	1.19692200457851	0.323527399404999	0.539920826692715	0.549537512846865	0.276265594391174	0.289827550810922	0.410377844126428	0.413692006995165
sham.m76	4	A03	4	0.219836475551742	0.0272418699641475	0.507283003671597	0.0437557972494495	2.33322851011337	0.309940765471036	0.985320221352265	0.122099689215613	0.878706124063026	0.0757929730112582	0.918639503964369	0.122029981125516	1	1	1	1	1	1
sham.tata	5	A03	4	0.259683870600854	0.0125170069239683	0.240915648943714	0.00791309527296811	0.930219260305609	0.0174780114743216	1.06751405864359	0.0514551821511201	1.10983518084963	0.0364535536062512	1.04632483258976	0.0196595342735236	1	1	1	1	1	1
sham.tata	6	A03	3	0.264593350417086	0.00972727773253748	0.241676218643367	0.0270737608460646	0.913809053361863	0.0709893396678367	1.08769605420738	0.039987103195084	1.11333892589013	0.124721712336303	1.02786638116237	0.0798498935822962	1	1	1	1	1	1
ems.m76	7	A03	3	0.209107255128568	0.00661259562204544	0.590469710118705	0.190066921006429	2.85105269117059	1.01782732792641	0.937231214212908	0.0296380487618105	1.02280057995185	0.329230363054452	1.12251741252123	0.400739313614106	0.742668998868196	0.730503760173071	0.522215365627893	0.512311971976097	0.614786593214231	0.615309429497402
sham.tata	8	A03	4	0.248427186138244	0.0165877793023794	0.219062077879779	0.0187215925106868	0.883022299267492	0.0281319961704469	1.02123983726147	0.0681894010821539	1.00916151311451	0.0862454643398714	0.993236969905938	0.031643298993602	1	1	1	1	1	1
sham.wt	9	A03	4	1.00987037472147	0.0172108569577087	0.975400152986411	0.0920600656158456	0.9672860755098	0.0819173280134824	1.00987037472147	0.0172108569577087	0.975400152986411	0.0920600656158456	0.9672860755098	0.0819173280134824	1	1	1	1	1	1
sham.wt	1	A04	4	0.977230977173316	0.00574813012804931	0.943966883996942	0.032492166665578	0.967870918985253	0.0286419843551166	0.977230977173316	0.00574813012804931	0.943966883996942	0.032492166665578	0.967870918985253	0.0286419843551166	1	1	1	1	1	1
ems.m76	10	A04	3	0.21977020152179	0.0142887866486383	0.54557746967726	0.0220432342823844	2.49486186341842	0.196730244876285	0.985023177189332	0.064043195689687	0.945039081314407	0.0381828778372127	0.982277841512811	0.0774566973550139	0.542388710179516	0.540883776609587	0.47721959582316	0.474961038961039	0.531649516682258	0.527288778106663
ems.tata	11	A04	4	0.242806834107844	0.0106134327248839	0.230806399887753	0.0387146004996368	0.950298443901566	0.135916663270701	0.998135572860693	0.0436299282587927	1.06326452301372	0.17834800618151	1.06891020499721	0.15288113890069	0.464125676023693	0.464892412231031	0.54395462748131	0.54817822087466	0.55256648113791	0.548778606325534
null	12	A04	4	-0.00306949735514148	0.00434837505414213	-0.00068529611389402	0.0144036789398982	0.805459500824295	3.66497410876622	-0.00306949735514148	0.00434837505414213	-0.00068529611389402	0.0144036789398982	0.805459500824295	3.66497410876622	1	1	1	1	1	1
ems.m76	13	A04	3	0.22720564525534	0.0217264576293418	0.568594730150288	0.0591701899347008	2.51454122485762	0.258894945921412	1.01834928036219	0.0973792815173886	0.984909149088049	0.102493495507005	0.990026006234989	0.101932204097991	0.557082123600166	0.554377760457262	0.53822566394678	0.53863329525392	0.539419087136929	0.548803902236521
sham.tata	14	A04	4	0.240207349824115	0.00438911254333672	0.212243349001282	0.00822049263019873	0.885446878121289	0.0313800334472869	0.987449556776279	0.0180428585500517	0.977749418336889	0.0378696525730518	0.995964173234827	0.0352967409346132	1	1	1	1	1	1
ems.m76	15	A04	4	0.164189817552726	0.0164312274401865	0.468266623442298	0.0446631478707691	2.88319287784439	0.437836956621964	0.735908574629431	0.0736457433545574	0.811122680505648	0.0773646687744819	1.13517165749354	0.17238531198512	0.0476509375643932	0.0478690549722051	0.117138000309071	0.118948397386428	0.344441591784339	0.348731930654869
ems.tata	3	A04	4	0.243079502287267	0.0173111897634375	0.213454211108973	0.0342945606854594	0.875998872831436	0.0828674820743951	0.999256463096217	0.0711632124149948	0.983327542349026	0.157986042531418	0.985336912571607	0.0932106095934187	0.542787916280029	0.54535626029654	0.58232663342415	0.572916129697407	0.57197963277272	0.565921039068137
null	4	A04	4	0.000241322788608455	0.00465700989862478	0.00411002199485613	0.00306560192279894	1.56640817577789	1.2311999448405	0.000241322788608455	0.00465700989862478	0.00411002199485613	0.00306560192279894	1.56640817577789	1.2311999448405	1	1	1	1	1	1
ems.m76	5	A04	4	0.237746211027134	0.0495503017100567	0.677090880255588	0.0821308675987131	3.00420617317792	1.04189557390307	1.06559272607963	0.222087413503557	1.1728441495607	0.142265551597938	1.18281705232582	0.410215471414108	0.585608704578115	0.580929322068823	0.297187306820523	0.296321035864762	0.547676508344031	0.551100345307427
sham.tata	6	A04	4	0.248807289586717	0.013896127154861	0.241961651737874	0.0519661200427279	0.983165609221469	0.262878415702038	1.0228023747192	0.0571244993545014	1.11465384126176	0.239394279651589	1.10587969457728	0.29568965730782	1	1	1	1	1	1
ems.m76	7	A04	3	0.258016926994908	0.0169953179849605	0.632792258684725	0.0230430526203027	2.46072803025179	0.0706855358535917	1.15644728647143	0.0761740308875728	1.09611090642002	0.0399147444483983	0.968838657381177	0.0278303326538904	0.161985260011338	0.165721941667526	0.29822935968705	0.295220003080557	0.357304759942304	0.356723942792468
sham.m76	8	A04	4	0.2397368332754	0.0659843815017093	0.577866667377304	0.13927340684321	2.43058877551871	0.103453457915749	1.07451481396048	0.29574594126785	1.00096982520836	0.241246788531235	0.956972219997166	0.0407317298117991	1	1	1	1	1	1
sham.wt	9	A04	4	0.995203586848958	0.0038478332537471	0.985479878408906	0.0253544620343392	0.992261681753269	0.0235647879640601	0.995203586848958	0.0038478332537471	0.985479878408906	0.0253544620343392	0.992261681753269	0.0235647879640601	1	1	1	1	1	1
ctrl	1	A05	4	0.992035434396988	0.00905040056431241	1.00799275786853	0.0317323752551174	1.01842193844041	0.0392298024900386	0.992035434396988	0.00905040056431241	1.00799275786853	0.0317323752551174	1.01842193844041	0.0392298024900386	1	1	1	1	1	1
ctrl	10	A05	4	1.00828111843044	0.0103743476969724	0.985493851183598	0.0434915473248693	0.979214534181245	0.0345597246999384	1.00828111843044	0.0103743476969724	0.985493851183598	0.0434915473248693	0.979214534181245	0.0345597246999384	1	1	1	1	1	1
ctrl	11	A05	4	0.993946459093977	0.0275341383645202	0.989513516030255	0.0464820560150569	0.997289707801185	0.0239282400852131	0.993946459093977	0.0275341383645202	0.989513516030255	0.0464820560150569	0.997289707801185	0.0239282400852131	1	1	1	1	1	1
ctrl	12	A05	4	1.00388289463893	0.0159826674320715	1.01180379357099	0.0624445157864594	1.01006926633774	0.0617866679807438	1.00388289463893	0.0159826674320715	1.01180379357099	0.0624445157864594	1.01006926633774	0.0617866679807438	1	1	1	1	1	1
ctrl	13	A05	3	1.00759553592623	0.0234553221673081	1.02739337227339	0.0246091983145265	1.0218933924282	0.0196876792133631	1.00759553592623	0.0234553221673081	1.02739337227339	0.0246091983145265	1.0218933924282	0.0196876792133631	1	1	1	1	1	1
ctrl	14	A05	4	1.0144734039043	0.0222413860323114	1.04059421900971	0.0606537461821457	1.02744113666316	0.0430073363529337	1.0144734039043	0.0222413860323114	1.04059421900971	0.0606537461821457	1.02744113666316	0.0430073363529337	1	1	1	1	1	1
ctrl	15	A05	4	0.995601200216259	0.0111002556022739	1.00010352434082	0.0130518018465572	1.0066037584932	0.00368107102179069	0.995601200216259	0.0111002556022739	1.00010352434082	0.0130518018465572	1.0066037584932	0.00368107102179069	1	1	1	1	1	1
ctrl	2	A05	4	1.01044101608633	0.0202318999606453	1.00910612694013	0.0530109512954334	1.00050888740816	0.0419574567165954	1.01044101608633	0.0202318999606453	1.00910612694013	0.0530109512954334	1.00050888740816	0.0419574567165954	1	1	1	1	1	1
ctrl	3	A05	4	0.99621085737116	0.0228123758333457	0.994465533993875	0.0695490568662743	0.999826613401068	0.0562192750223587	0.99621085737116	0.0228123758333457	0.994465533993875	0.0695490568662743	0.999826613401068	0.0562192750223587	1	1	1	1	1	1
ctrl	4	A05	4	0.990927153789388	0.00582139927669153	1.00056465708024	0.0137518458880074	1.01181634849867	0.0109920401109195	0.990927153789388	0.00582139927669153	1.00056465708024	0.0137518458880074	1.01181634849867	0.0109920401109195	1	1	1	1	1	1
ctrl	5	A05	4	1.00497725138867	0.0233513122049503	1.03391366714302	0.0174289554413251	1.03158481933554	0.0388768130953832	1.00497725138867	0.0233513122049503	1.03391366714302	0.0174289554413251	1.03158481933554	0.0388768130953832	1	1	1	1	1	1
ctrl	6	A05	4	0.997562384788864	0.00999786035271584	1.01328025434721	0.0533193869968438	1.01774674858815	0.0490791081139557	0.997562384788864	0.00999786035271584	1.01328025434721	0.0533193869968438	1.01774674858815	0.0490791081139557	1	1	1	1	1	1
ctrl	7	A05	4	0.999669829778926	0.0122303557056284	0.984374018565585	0.0272989156473272	0.986853306490498	0.0297361158467868	0.999669829778926	0.0122303557056284	0.984374018565585	0.0272989156473272	0.986853306490498	0.0297361158467868	1	1	1	1	1	1
ctrl	8	A05	3	0.997948272997262	0.0132216683278521	1.02630249690763	0.104015336166334	1.02976074792818	0.0901326813616766	0.997948272997262	0.0132216683278521	1.02630249690763	0.104015336166334	1.02976074792818	0.0901326813616766	1	1	1	1	1	1
ctrl	9	A05	4	1.00669007108951	0.0162495938298633	0.967750009437851	0.0469149944553548	0.963015467288042	0.0344148846482015	1.00669007108951	0.0162495938298633	0.967750009437851	0.0469149944553548	0.963015467288042	0.0344148846482015	1	1	1	1	1	1
ems.m76	1	A06	4	0.202191484890622	0.0427252050710866	0.732615755396347	0.259806509835094	3.9946679543544	2.38885814227574	0.906234318704225	0.191496922484348	1.26902329901158	0.450031973496458	1.5727819937843	0.940542021216261	0.475635538596401	0.466550020584603	0.405639465951853	0.408189544166881	0.406588888317829	0.406200030948574
ems.tata	10	A06	4	0.239471016833267	0.00212004179778025	0.230831088868905	0.0255637708308191	0.966511868811065	0.114226847713901	0.984422623229139	0.00871511356791587	1.06337825867174	0.117765584542202	1.08714731298674	0.128484103062151	0.374852268639844	0.370713623725672	0.435158946880313	0.431100133786148	0.377284662513515	0.377845298176949
ems.tata	11	A06	4	0.238173034170926	0.00538924506943143	0.217141834698069	0.0104170260794266	0.913221304919778	0.0237791120149982	0.979086848093322	0.0221542249188665	1.0003154566288	0.0479885058254434	1.02720527273717	0.0267471084075949	0.367881783544434	0.367763496143959	0.391761612620508	0.394995623745045	0.372715572715573	0.369045783875443
ems.tata	12	A06	4	0.23570929729643	0.00614627217385065	0.20872812120642	0.0104583140901162	0.887273954652597	0.0339726768887946	0.968958865387896	0.0252662282746112	0.961555686246244	0.048178708857134	0.99801929682485	0.0382129858788506	0.331202639311305	0.332973306588489	0.340601697094369	0.346213133285377	0.470700505519447	0.478967396893963
null	13	A06	3	-0.00266119094066747	0.00220965590746784	0.00788224422158592	0.0097579455675604	-10.1997750938799	13.0667703291178	-0.00266119094066747	0.00220965590746784	0.00788224422158592	0.0097579455675604	-10.1997750938799	13.0667703291178	1	1	1	1	1	1
ems.tata	14	A06	4	0.243183616028544	0.0060017980340584	0.222199376577076	0.0130032753902019	0.915342082271594	0.0406195519122964	0.999684456110391	0.0246723208633332	1.02361422501745	0.0599026777944783	1.02959075549623	0.045689492432723	0.40297126407238	0.403111156897085	0.39842705870258	0.395469755469755	0.408079142621599	0.415138087386645
ems.tata	15	A06	4	0.238216884317515	0.0148955730964825	0.214361378585832	0.0216412233239695	0.900705688940067	0.0548116221841651	0.979267108222103	0.0612330432970533	0.98750662488333	0.0996954374150136	1.0131275167139	0.0616529498507478	0.489685683419929	0.485207710545305	0.510617512468507	0.505561849830055	0.5214701788752	0.526828012358393
sham.m76	16	A06	3	0.197803228185687	0.0238668934842975	0.692745466129424	0.19166844935682	3.58886175278006	1.320908300296	0.886565889900474	0.106972842936634	1.19996073020198	0.33200450048694	1.41300784131528	0.520068454721297	1	1	1	1	1	1
ems.tata	2	A06	4	0.258890873609675	0.0118286463994973	0.242105090624742	0.0208909724140091	0.935824633583344	0.0383892821809487	1.06425418950121	0.0486254548538982	1.11531462657664	0.0962392283310882	1.05262984207162	0.0431808509727319	0.260652274717914	0.258919837306286	0.284154693856532	0.280230227658153	0.312275110517117	0.307664609053498
ems.tata	3	A06	4	0.24377201073894	0.0341971935956031	0.22824489938733	0.0450410023516035	0.933192524216589	0.0541277044674002	1.00210324178208	0.140578561329189	1.05146436232014	0.207492079529545	1.04966920525184	0.0608836687564554	0.763037558444227	0.761708697889861	0.640026725600041	0.644169884169884	0.369472329472329	0.368421052631579
ems.tata	4	A06	4	0.241699768100512	0.00642131224057838	0.217000986301277	0.00703742083838446	0.89992860264847	0.0294006837195858	0.993584622029831	0.0263968689156446	0.999666605021968	0.0324195512542545	1.01225343818354	0.033070338127395	0.411937528993351	0.41500592203512	0.371161067956171	0.373572090151281	0.444335736354274	0.443465264893836
null	5	A06	4	0.00202112003653582	0.00406244832577176	0.0113929093483822	0.0095113161238169	1.38292581492577	3.3838032066031	0.00202112003653582	0.00406244832577176	0.0113929093483822	0.0095113161238169	1.38292581492577	3.3838032066031	1	1	1	1	1	1
ems.tata	6	A06	4	0.254876413504187	0.00873579069460732	0.238577473805919	0.00519854419850248	0.938364689481014	0.0171002407447281	1.0477514602768	0.0359112768855619	1.09906382150337	0.0239483290769881	1.0554869357433	0.0192346119866326	0.292468360942484	0.295834834989446	0.24402431485679	0.244860197368421	0.2578125	0.260468709760494
ems.tata	7	A06	3	0.252009659213761	0.00611074543209349	0.235169686924261	0.00699513251600217	0.935653263383953	0.0417063617637296	1.03596674488179	0.0251201841780109	1.08336504150844	0.0322247400490671	1.05243708225376	0.0469119527540516	0.735444015444015	0.732738156672515	0.278040992893192	0.275814311361888	0.289132448286508	0.290770262601248
sham.m76	8	A06	4	0.223954139169392	0.0418165187253088	0.568918549429203	0.0938408810812704	2.56600133427282	0.337400499293732	1.00377583576754	0.187424135977401	0.985470062782008	0.162549417774232	1.01028689760599	0.132841436646707	1	1	1	1	1	1
ems.m76	9	A06	4	0.206853691263678	0.0323473717157242	0.674425102509108	0.0880779441627178	3.32903685371557	0.723887222769529	0.927130606292351	0.144982853182614	1.16822653924403	0.152566966309726	1.31070949575692	0.285009117781965	0.454287629557057	0.458187435633368	0.310154923053168	0.303786397777549	0.22746449886808	0.227359414463172
ems.tata	1	A07	4	0.256828674929361	0.0122626688276081	0.241477036301571	0.012936298629342	0.943136047961565	0.0524759231485525	1.0557768586687	0.050409643616576	1.11242134510491	0.0595941334312154	1.06085383264216	0.0590257198989431	0.297107800175285	0.303386423380238	0.24329886299326	0.244093272249961	0.320489737126395	0.316932874531354
ems.m76	10	A07	4	0.231752334088577	0.00725474966844874	0.600593328358638	0.0952907130715094	2.59262188419462	0.364110064813905	1.03872781143325	0.0325162215743813	1.04033652198168	0.165060789610989	1.020767949363	0.143357535654673	0.406225881142269	0.400607370805024	0.490060768359254	0.492307692307692	0.515266979043304	0.511673351846138
ems.tata	12	A07	4	0.232394023009774	0.0034290302343014	0.205773545795496	0.00894215098871695	0.887690498943611	0.0475015519674758	0.955330364314358	0.0140961314777124	0.947944732578874	0.0411941432748758	0.998487832205876	0.0534304712136324	0.253146350233729	0.255175610258523	0.30936102400658	0.304224626481195	0.50481090815539	0.509940255459415
sham.wt	13	A07	3	1.00962433505297	0.00974352982066578	1.03811011066742	0.0214930079561729	1.03028698488621	0.0117424009373954	1.00962433505297	0.00974352982066578	1.03811011066742	0.0214930079561729	1.03028698488621	0.0117424009373954	1	1	1	1	1	1
ems.tata	14	A07	4	0.246431938918497	0.00598667760100688	0.229355211501565	0.0148754654407729	0.932642120870637	0.0565525118146147	1.01303773193771	0.0246101634608813	1.05657927889573	0.0685273661136861	1.0490501031612	0.063611129098225	0.385097314229959	0.382486341614267	0.373748780863405	0.368120269783247	0.377126946478292	0.372893547061241
ems.m76	15	A07	4	0.209163408943311	0.0212127747840823	0.689708027283656	0.115481517748501	3.28918297155562	0.222553860252859	0.937482898966465	0.0950769243060783	1.19469933548557	0.200034923557962	1.29501821203577	0.0876239797781788	0.430875102711586	0.428115837662672	0.300816766836184	0.295960895291999	0.208794034456158	0.208193936898451
ems.m76	16	A07	3	0.207241267001795	0.0315504913331357	0.427750753882524	0.188717400721208	2.18897017298561	1.22918238615868	0.928867743913001	0.141411187684462	0.740941849596201	0.326892749275579	0.861842063556213	0.483954097341146	0.499767237366161	0.502414957153986	0.23494007160276	0.233265825414135	0.549346201743462	0.548112374720881
