STRAIN	PLATE	POSITION	REPLICATE	YFP.MEDIAN.R2WT.MEAN	YFP.MEDIAN.R2WT.SD	YFP.SD.R2WT.MEAN	YFP.SD.R2WT.SD	YFP.CV.R2WT.MEAN	YFP.CV.R2WT.SD	YFP.MEDIAN.R2OWN.MEAN	YFP.MEDIAN.R2OWN.SD	YFP.SD.R2OWN.MEAN	YFP.SD.R2OWN.SD	YFP.CV.R2OWN.MEAN	YFP.CV.R2OWN.SD	pvalues.median.r2wt	pvalues.median.r2own	pvalues.sd.r2wt	pvalues.sd.r2own	pvalues.cv.r2wt	pvalues.cv.r2own
sham.m76	04	A03	4	0.997481710198492	0.0125914587003467	1.03488947442491	0.0427615847257193	1.03716489432057	0.0386095034050902	0.998033389932515	0.0126019178881242	1.03205015929778	0.0426442643573397	1.0322467882979	0.038426421975832	1	1	1	1	1	1
sham.tata	05	A03	4	0.985177824665063	0.0232361400132863	1.0312643390361	0.0516344167688882	1.05285537591026	0.0393321665426765	0.985912867303554	0.0232623418971564	1.03076678744496	0.0516095048377279	1.05353176117829	0.0393574346835945	1	1	1	1	1	1
sham.tata	06	A03	4	1.01216707487101	0.0186885072029011	1.09542586350122	0.108348480029507	1.07405955472124	0.104009401811341	1.01293255153164	0.0187095810170184	1.09489735605582	0.108296205402531	1.07474956217756	0.104076220510976	1	1	1	1	1	1
ems.m76	07	A03	4	0.976544843235589	0.0268890483392349	1.02332554258919	0.0806399686829898	1.05859823139852	0.0701592457786165	0.977079131607081	0.0269113839250052	1.02051795418012	0.0804187254598333	1.05357849117598	0.0698265594226645	0.135473564876842	0.129464515796526	0.553498894544707	0.55143165578574	0.392689591173893	0.391411673952173
sham.tata	08	A03	4	1.01229178026441	0.0388701110881922	1.10113113654208	0.129505077889922	1.07736959552798	0.0906799705024507	1.0130573975472	0.0389139423844515	1.1005998764875	0.129442595890765	1.07806172945189	0.0907382259832659	1	1	1	1	1	1
sham.wt	09	A03	4	0.99362491057291	0.0241222188232401	1.01363318999438	0.0472101852224903	1.01839632930993	0.0341895936620287	0.99362491057291	0.0241222188232401	1.01363318999438	0.0472101852224903	1.01839632930993	0.0341895936620287	1	1	1	1	1	1
sham.wt	10	A03	4	0.992954801213075	0.0162847447154717	0.9825545309627	0.0117616418927206	0.988095721675672	0.0100284457461462	0.992954801213075	0.0162847447154717	0.9825545309627	0.0117616418927206	0.988095721675672	0.0100284457461462	1	1	1	1	1	1
ems.m76	11	A03	4	0.995041508740021	0.00582523660821618	1.01182449058307	0.04387679058858	1.01785247052384	0.0440493022068183	0.995591161502757	0.00583007538384889	1.00904845637545	0.0437564105496217	1.01302594159591	0.0438404259329838	0.339884749948549	0.347197199773511	0.501778625560654	0.511829287150147	0.489096893643283	0.505351445919523
sham.m76	12	A03	4	0.994297392146171	0.017680762263393	1.04244642030688	0.0870560562524719	1.04912369418511	0.0720090067397579	0.994846426802985	0.0176954489186093	1.03958637199877	0.0868172098987923	1.04414888103133	0.0716675490490135	1	1	1	1	1	1
sham.tata	13	A03	4	0.991226743330045	0.0238903907393869	0.999800751878899	0.0986254345174009	1.01028760724283	0.0749691923095137	0.991968606940707	0.023917330379252	0.999318380447941	0.0985778509444862	1.01093664572394	0.075017354724214	1	1	1	1	1	1
