STRAIN	PLATE	POSITION	REPLICATE	YFP.MEDIAN.R2WT.MEAN	YFP.MEDIAN.R2WT.SD	YFP.SD.R2WT.MEAN	YFP.SD.R2WT.SD	YFP.CV.R2WT.MEAN	YFP.CV.R2WT.SD	YFP.MEDIAN.R2OWN.MEAN	YFP.MEDIAN.R2OWN.SD	YFP.SD.R2OWN.MEAN	YFP.SD.R2OWN.SD	YFP.CV.R2OWN.MEAN	YFP.CV.R2OWN.SD	pvalues.median.r2wt	pvalues.median.r2own	pvalues.sd.r2wt	pvalues.sd.r2own	pvalues.cv.r2wt	pvalues.cv.r2own
ctrl	15	B02	4	0.997270138945441	0.0156510651785753	1.03310941942636	0.056035049200694	1.03483555328248	0.0463726946534232	0.997270138945441	0.0156510651785753	1.03310941942636	0.056035049200694	1.03483555328248	0.0463726946534232	1	1	1	1	1	1
sham.wt	01	B03	4	0.999285784419335	0.0196373633392369	0.923949876424474	0.106374906997501	0.922640411368011	0.08982919476893	0.999285784419335	0.0196373633392369	0.923949876424474	0.106374906997501	0.922640411368011	0.08982919476893	1	1	1	1	1	1
ems.m76	02	B03	4	0.872745762582984	0.141278042470761	0.969424091585822	0.111648440125257	1.11816980833007	0.100144616799331	1.07068156133492	0.173319426550127	1.27418042258843	0.146747185112167	1.21407085709038	0.108733628689301	0.62503212541763	0.623341902313625	0.222359354108814	0.217380092831356	0.215890354492993	0.225132506561004
sham.wt	03	B03	4	0.99100297881374	0.0319280137144837	0.967822723386317	0.148555544656521	0.972983509270953	0.123276376175097	0.99100297881374	0.0319280137144837	0.967822723386317	0.148555544656521	0.972983509270953	0.123276376175097	1	1	1	1	1	1
ems.tata	04	B03	4	0.950477214751372	0.0419957861368412	1.30891774330227	0.185160061252933	1.37318818896394	0.154469416417863	0.961977444022	0.0425039110676421	0.830158483675168	0.117434572549331	0.894875150075895	0.100664164831891	0.329058508446642	0.326291926425885	0.177210639827462	0.184536347290008	0.266584387534712	0.265771328599362
sham.wt	05	B03	4	1.0384266370543	0.0423027861135618	1.07335567047686	0.100058788861717	1.03339781514099	0.0936008919988109	1.0384266370543	0.0423027861135618	1.07335567047686	0.100058788861717	1.03339781514099	0.0936008919988109	1	1	1	1	1	1
ems.m76	06	B03	4	0.817151888052979	0.073853092885465	0.836333960690862	0.315771138690294	1.03090935285715	0.400331544520985	1.00247918335227	0.0906027255474678	1.0992509560134	0.415039616231792	1.11932641382525	0.434666414489201	0.579602758052897	0.564809113300493	0.465746368599979	0.46206506073708	0.455860400473568	0.451025759679161
ems.m76	07	B03	4	0.813250913490917	0.0439370541564701	0.793500828070551	0.221369007011185	0.975811409293768	0.277698425498458	0.99769348090156	0.0539018300191764	1.04295243868065	0.290960434498882	1.05950293525556	0.301515532744594	0.50634016119924	0.500051456210765	0.397519683013431	0.398815348956992	0.390123202226919	0.395888081620034
ems.tata	08	B03	4	1.05828076252232	0.0715319485440546	1.58566266703085	0.188997764356818	1.50459620704747	0.234989964259449	1.07108535290368	0.072397444103194	1.00567917427846	0.119868569495142	0.980510732182382	0.153137553339769	0.439330114045002	0.451287851524343	0.556818181818182	0.559254122360918	0.563517411910159	0.562058474707369
sham.wt	09	B03	4	0.994681010079236	0.0121471636619782	0.979825154792997	0.077514233307645	0.983997745914847	0.0719773226071159	0.994681010079236	0.0121471636619782	0.979825154792997	0.077514233307645	0.983997745914847	0.0719773226071159	1	1	1	1	1	1
ems.m76	10	B03	4	0.762103824321011	0.0611448418844967	0.515520412453152	0.0321535261722389	0.678991015930759	0.0658528065860679	0.934946404217857	0.0750122860324337	0.67758375585446	0.0422615797579696	0.737225418292093	0.0715007441071552	0.290042176730789	0.289372005563856	0.0599308886482026	0.0606995884773663	0.158974095394737	0.156417112299465
ems.tata	12	B03	4	0.912847977005023	0.0580607708325506	0.822953459779997	0.149898165457986	0.902988554247146	0.164192487797832	0.923892914076485	0.0587632728660983	0.521944025743431	0.0950703238450578	0.588456865921929	0.107000466753416	0.196018928093818	0.192307692307692	0.00066735112936345	0.000565465480902689	0.000823002931947945	0.000513795406669064
sham.wt	13	B03	4	1.0005539776449	0.0302754279625205	0.954509056885329	0.136933569915905	0.952244520542552	0.12346291140505	1.0005539776449	0.0302754279625205	0.954509056885329	0.136933569915905	0.952244520542552	0.12346291140505	1	1	1	1	1	1
ems.m76	14	B03	4	0.791022166181675	0.118640460118978	0.673353945348387	0.194469411085535	0.842060812488573	0.143804345609747	0.970423328589231	0.145547716784934	0.88503516890331	0.255604454797641	0.914281073164558	0.156137881587489	0.566999691008343	0.572222222222222	0.419305019305019	0.426674899660389	0.387032085561497	0.390138452828246
ems.m76	15	B03	4	0.807942190708366	0.0571202580137041	0.574903288599663	0.150129904411074	0.71229370863126	0.177391243283734	0.991180757676537	0.0700749400982067	0.755634733625297	0.197326006962278	0.773384352623094	0.192605396040382	0.516352006602703	0.52142046041086	0.270897514890121	0.270039590724459	0.29841531179255	0.298618983819437
ems.tata	16	B03	4	1.0367963733299	0.0773540389504348	1.66016707218574	0.31256176566917	1.59347608615632	0.237874842168761	1.04934101492172	0.0782899784649561	1.0529323071258	0.198236904320754	1.03843170455563	0.155017561901447	0.582723807561554	0.584528398869185	0.620160213618158	0.608830204250052	0.558847736625514	0.561993705175172
ems.m76	01	B04	4	0.769825453568717	0.0324155374594607	0.909724681321235	0.242383502060948	1.17598402203162	0.292910838407976	0.94441927296547	0.0397672721502398	1.19571340236534	0.318581223393435	1.2768435696585	0.318032654779086	0.276218915718478	0.269633372866498	0.342390183542999	0.341007416563659	0.277869274318065	0.281106703075893
sham.tata	02	B04	4	0.996357310380284	0.0868167815741291	1.72813157119598	0.0897753103324619	1.73971646253178	0.128484629162277	1.00841266249921	0.0878672148482217	1.09603761739514	0.0569384408442964	1.1337331933158	0.083730476804343	1	1	1	1	1	1
ems.m76	03	B04	4	0.770451386913171	0.0589373976917212	0.643458922500366	0.0280378950453065	0.83802934957602	0.0723231780551934	0.945187165883733	0.0723042009334163	0.845742094616833	0.0368521241295723	0.909903847454199	0.0785260540168785	0.321740027865215	0.326489657301636	0.291220666941128	0.29215101327024	0.341597654441644	0.352051835853132
ems.m76	04	B04	4	0.732072334158033	0.0375076027670807	0.590209024455324	0.139123442198293	0.807266218557423	0.196497802932336	0.898103873259303	0.0460142007149189	0.775752109652841	0.182859460488749	0.876502283072567	0.213350650540921	0.0836807163810406	0.0822778292657811	0.290634814395305	0.295330659261545	0.419386339106748	0.423753287607653
ems.tata	05	B04	4	1.03258138596874	0.0726981724858295	1.6563690293972	0.133775658641269	1.60680015214274	0.139835451504857	1.04507502863047	0.0735777786859216	1.05052346405037	0.0848449022091333	1.04711469181481	0.0911275465788524	0.582681219110379	0.580716679556587	0.470412525106865	0.470085909769021	0.459502518244424	0.464283874954936
ems.tata	06	B04	4	0.984849940038313	0.0970915121479304	1.59795977264215	0.356627870006434	1.62801186190366	0.373627446069605	0.996766059574717	0.0982662637701712	1.01347840123531	0.226185070311541	1.06093787505234	0.243484410630033	0.579949565127888	0.577116987344377	0.668346618668038	0.654935004881056	0.618651038453629	0.625881142269102
sham.wt	07	B04	4	0.994939578545687	0.0233388161244832	0.984963841701437	0.0453408434776932	0.98903033504696	0.0335721868587779	0.994939578545687	0.0233388161244832	0.984963841701437	0.0453408434776932	0.98903033504696	0.0335721868587779	1	1	1	1	1	1
ems.m76	08	B04	4	0.836201643626629	0.0496825180842331	0.723745908517347	0.147802355034839	0.872275305853488	0.209770227297572	1.02584935931311	0.060950345809808	0.951268774487273	0.194266749539704	0.947086945387916	0.227761398805384	0.528226221079692	0.5271126216592	0.368456237786691	0.354279244506201	0.41104009895887	0.4095654409874
ems.m76	09	B04	4	0.73648348580162	0.0526416086353184	0.697446882924216	0.175615504540344	0.941227189006388	0.187785686775136	0.903515459234883	0.0645805481289693	0.91670216547191	0.23082347522667	1.02195256173152	0.203891330273779	0.133925819377376	0.135683046050939	0.413291529605263	0.396450617283951	0.328382072309041	0.3315329218107
ems.m76	11	B04	4	0.811993867303434	0.0309354954078285	1.30476515475807	0.391750280375945	1.59498340111587	0.426019356248499	0.996151340873633	0.0379515615474265	1.71494212976356	0.514904201505877	1.73177888582918	0.462557369305248	0.475755699989683	0.486720197652872	0.14218082642927	0.138798993167925	0.126028806584362	0.121800165152766
ems.m76	12	B04	4	0.841202440432851	0.0482427799838289	0.542636388088366	0.0694167047361178	0.647803527429075	0.105407024188729	1.03198431998775	0.0591840799585812	0.713224138215142	0.0912391253147771	0.703363100946677	0.11444737216727	0.521868889574972	0.527966625463535	0.134309127454517	0.135497166409068	0.120506094738466	0.123024019708479
ems.tata	14	B04	4	0.963096858917639	0.120776206358417	1.33621604372819	0.361693487410622	1.37263443248064	0.222799811104572	0.974749778646254	0.122237529199199	0.847471959487111	0.229397850705618	0.894514279715897	0.145193510985204	0.518192578868818	0.52063394051662	0.3305389837482	0.334720509658857	0.310348381776953	0.310815685062091
sham.wt	15	B04	4	0.984646954476327	0.00848157762077765	1.05942134034841	0.0773921553834707	1.07484057048892	0.0730834954105078	0.984646954476327	0.00848157762077765	1.05942134034841	0.0773921553834707	1.07484057048892	0.0730834954105078	1	1	1	1	1	1
ems.m76	16	B04	4	0.734562591454637	0.0140501656923668	0.524739753539282	0.149684576226999	0.714973105602147	0.209407245631918	0.901158912521324	0.0172366959376528	0.689701366736088	0.19674068165553	0.776293550986969	0.22736728562271	0.0647589584944573	0.0632133450395083	0.157575445992494	0.157992182678461	0.303890207408936	0.306714689992282
sham.wt	01	B05	4	0.985611576683314	0.0133496611902002	0.93844522880295	0.0978630739503748	0.950853167403507	0.0912938020921946	0.985611576683314	0.0133496611902002	0.93844522880295	0.0978630739503748	0.950853167403507	0.0912938020921946	1	1	1	1	1	1
sham.wt	02	B05	4	1.0067124054443	0.0227773904171334	1.00592994719005	0.0948328751918575	0.998224156123896	0.0881341352709622	1.0067124054443	0.0227773904171334	1.00592994719005	0.0948328751918575	0.998224156123896	0.0881341352709622	1	1	1	1	1	1
ems.m76	03	B05	4	0.787303282537567	0.0735569291854797	0.581047329122214	0.0843975136886372	0.743221948018878	0.138693798905406	0.965861014663224	0.0902393929180758	0.763710266529185	0.11092942767833	0.806965186072442	0.150589023291267	0.460432025570965	0.462419727716414	0.232513886031681	0.229701239265697	0.321390016963964	0.323195479064988
ems.m76	04	B05	4	0.711083525264063	0.0287983674402303	1.07651009276002	0.203400097405124	1.52225995575294	0.347647580570369	0.872354873217589	0.0353297401565682	1.41493088197328	0.267342666966561	1.65281823514393	0.377463953117111	0.0267907646423613	0.0226757369614512	0.187397034596376	0.181396786155748	0.123760086344246	0.126830274283357
ems.tata	05	B05	4	0.971874731660739	0.0636170572675152	1.16597687097314	0.121333840899417	1.19877489475066	0.103335046137669	0.98363385861609	0.0643867871808091	0.739500702897757	0.0769538940815489	0.781214018929628	0.0673410721587363	0.477222536079297	0.478169195165852	0.0467462932454695	0.0521600329540188	0.0388194765797727	0.0356977521732421
sham.tata	06	B05	4	0.986033406725044	0.118294457765217	1.5000066976214	0.369402248298931	1.53262682765275	0.399862156670346	0.997963845529727	0.119725752871116	0.951353354305025	0.234286999227592	0.99877764273584	0.26058096795169	1	1	1	1	1	1
sham.tata	07	B05	4	0.966718904833078	0.0679464503989824	1.45085019581959	0.151514187275855	1.50291407208897	0.164957413031641	0.978415649240297	0.0687685634865839	0.920176691594644	0.0960952577866872	0.97941452353047	0.107498950929804	1	1	1	1	1	1
sham.wt	08	B05	4	1.00084222976206	0.0111181641963445	0.995193412348838	0.113044035897435	0.992928918432367	0.10485828884974	1.00084222976206	0.0111181641963445	0.995193412348838	0.113044035897435	0.992928918432367	0.10485828884974	1	1	1	1	1	1
sham.wt	09	B05	4	0.999059834389012	0.0147035238849854	0.988151130232281	0.0594807685303693	0.988449801326792	0.0606981764778342	0.999059834389012	0.0147035238849854	0.988151130232281	0.0594807685303693	0.988449801326792	0.0606981764778342	1	1	1	1	1	1
sham.wt	10	B05	4	1.00583092301393	0.00507586148240991	0.997755486762147	0.0605313508053608	0.99121990911334	0.0603827863303353	1.00583092301393	0.00507586148240991	0.997755486762147	0.0605313508053608	0.99121990911334	0.0603827863303353	1	1	1	1	1	1
ems.m76	11	B05	4	0.807288572569632	0.0383102010917728	0.862724456802627	0.299512031061967	1.06697749154575	0.362861908557175	0.990378901145919	0.0469988256357686	1.13393779099086	0.393669158442895	1.15848797562482	0.39398315447757	0.488120950323974	0.48662689023763	0.418080552833789	0.416439202760468	0.401966841725878	0.39985590778098
ems.m76	12	B05	4	0.813085541646336	0.0237029447923008	0.592619342231742	0.0760772313975992	0.727740490522311	0.0861179162848989	0.99749060327975	0.0290786928181066	0.778920155247732	0.0999935112949162	0.790155944549516	0.0935039129620128	0.483630569974816	0.472242249459265	0.240714984803997	0.245511138550188	0.271148892323545	0.262295081967213
ems.tata	13	B05	4	1.01106684664186	0.193977285811995	1.51739120346463	0.273977744115827	1.50326569317219	0.0614052923113241	1.02330017571472	0.196324299738797	0.962379177038424	0.173765654701963	0.979643666900726	0.0400164162597471	0.790229885057471	0.79322748060223	0.587733278494679	0.586016796331599	0.451047873433326	0.458054210038133
sham.tata	14	B05	4	1.00637967447058	0.145255628225173	1.39289656995826	0.436511505765016	1.36333056206618	0.242881949307389	1.01855629144792	0.147013138033421	0.883420604808669	0.276849887311035	0.888451161419115	0.158280578426152	1	1	1	1	1	1
sham.tata	15	B05	4	1.07599854177613	0.0786855851520787	1.69284108125414	0.240291735299018	1.56634031260718	0.114159591436053	1.08901750712663	0.0796376356120986	1.0736552333468	0.152400885110045	1.02074794524109	0.0743951792914985	1	1	1	1	1	1
sham.wt	16	B05	4	1.00154980782553	0.0202857844720753	1.10019034790006	0.110555265733063	1.09899243423213	0.124748121640192	1.00154980782553	0.0202857844720753	1.10019034790006	0.110555265733063	1.09899243423213	0.124748121640192	1	1	1	1	1	1
ctrl	01	B06	4	1.00859550636285	0.00720369546172535	1.01732648917028	0.0533091339568328	1.00763650167671	0.0458027552315575	1.00859550636285	0.00720369546172535	1.01732648917028	0.0533091339568328	1.00763650167671	0.0458027552315575	1	1	1	1	1	1
ctrl	02	B06	4	1.00124954933857	0.012037063284958	0.997016448940675	0.0691888702345961	0.99450922959456	0.0579753803758862	1.00124954933857	0.012037063284958	0.997016448940675	0.0691888702345961	0.99450922959456	0.0579753803758862	1	1	1	1	1	1
ctrl	03	B06	4	0.992458562238096	0.0136594989586819	1.07496009403886	0.0587287291325932	1.08199427801616	0.0497303387045895	0.992458562238096	0.0136594989586819	1.07496009403886	0.0587287291325932	1.08199427801616	0.0497303387045895	1	1	1	1	1	1
ctrl	04	B06	4	1.00482222927794	0.00724672157595844	1.04078768936505	0.0342659786242615	1.03509091509753	0.0375248247683585	1.00482222927794	0.00724672157595844	1.04078768936505	0.0342659786242615	1.03509091509753	0.0375248247683585	1	1	1	1	1	1
ctrl	05	B06	4	1.04495271039031	0.0247921559120511	1.09356044780728	0.126121787534201	1.04431321642936	0.0988786770891473	1.04495271039031	0.0247921559120511	1.09356044780728	0.126121787534201	1.04431321642936	0.0988786770891473	1	1	1	1	1	1
ctrl	06	B06	4	1.01663321946803	0.00358254143699678	1.07281349523069	0.153817448450918	1.05416230113354	0.148759686471683	1.01663321946803	0.00358254143699678	1.07281349523069	0.153817448450918	1.05416230113354	0.148759686471683	1	1	1	1	1	1
ctrl	07	B06	4	1.02273173370072	0.0175533715445326	1.08109964093054	0.0760428986112111	1.05591466294165	0.0655749425646356	1.02273173370072	0.0175533715445326	1.08109964093054	0.0760428986112111	1.05591466294165	0.0655749425646356	1	1	1	1	1	1
ctrl	08	B06	4	1.00598138910923	0.00787717110200783	0.976976777141613	0.0446014015523801	0.970672111477711	0.0508855572863809	1.00598138910923	0.00787717110200783	0.976976777141613	0.0446014015523801	0.970672111477711	0.0508855572863809	1	1	1	1	1	1
ctrl	09	B06	4	1.00506930038631	0.0200400049679654	1.00665354310503	0.0236037889747141	1.00085536008766	0.0177806652847186	1.00506930038631	0.0200400049679654	1.00665354310503	0.0236037889747141	1.00085536008766	0.0177806652847186	1	1	1	1	1	1
ctrl	10	B06	4	1.01059458234148	0.00871895610852317	1.03725799471933	0.060138190180829	1.02569201123164	0.0613764678444357	1.01059458234148	0.00871895610852317	1.03725799471933	0.060138190180829	1.02569201123164	0.0613764678444357	1	1	1	1	1	1
ctrl	11	B06	4	0.98858645010286	0.0151682155515512	1.01175166549842	0.0490842098399946	1.02327342874545	0.0632261636592122	0.98858645010286	0.0151682155515512	1.01175166549842	0.0490842098399946	1.02327342874545	0.0632261636592122	1	1	1	1	1	1
ctrl	12	B06	4	0.99018041402596	0.0100597649272319	1.09162228768934	0.0371005444794127	1.10154305973932	0.0340253903101597	0.99018041402596	0.0100597649272319	1.09162228768934	0.0371005444794127	1.10154305973932	0.0340253903101597	1	1	1	1	1	1
ctrl	13	B06	4	1.01092269817168	0.01441933553295	1.06584426323473	0.00656879575178981	1.05367013474137	0.0169945988048835	1.01092269817168	0.01441933553295	1.06584426323473	0.00656879575178981	1.05367013474137	0.0169945988048835	1	1	1	1	1	1
ctrl	14	B06	4	1.00338257870558	0.0123305363903699	0.98773420720351	0.0694560373531943	0.983194356602703	0.0596689937689358	1.00338257870558	0.0123305363903699	0.98773420720351	0.0694560373531943	0.983194356602703	0.0596689937689358	1	1	1	1	1	1
ctrl	15	B06	4	1.00827271117587	0.00463116045293445	1.01172462474338	0.0768417753529868	1.00250825171452	0.073789208965851	1.00827271117587	0.00463116045293445	1.01172462474338	0.0768417753529868	1.00250825171452	0.073789208965851	1	1	1	1	1	1
ctrl	16	B06	4	1.00756625640548	0.00745404685259739	0.988909684728421	0.0343669905417816	0.980813894774245	0.037021918835442	1.00756625640548	0.00745404685259739	0.988909684728421	0.0343669905417816	0.980813894774245	0.037021918835442	1	1	1	1	1	1
ems.tata	01	B07	4	0.843743556568773	0.036298553280903	1.46030867005957	0.181548468358972	1.73799542397522	0.281183109796099	0.853952369779192	0.036737744961086	0.926175565605724	0.115143982100966	1.13261163208409	0.183240563529342	0.042967542503864	0.043740029846138	0.44051728579525	0.438394235717962	0.395599299185819	0.392899408284024
ems.tata	02	B07	4	0.98817788348361	0.0986379482031503	1.79213843665686	0.153930911032943	1.818262012255	0.155644000191464	1.00013426922737	0.099831410814894	1.1366328669039	0.0976280231112537	1.18491952098834	0.101429614053729	0.582281740921968	0.585713550512068	0.257013434910177	0.260094767202307	0.172562731386261	0.176080928417377
sham.m76	03	B07	4	0.762026933575563	0.055053022372437	0.602092585105552	0.0444065125213933	0.79337045544721	0.0927840825168548	0.934852074910381	0.0675388623778317	0.791371486623753	0.0583665182052871	0.861414734738263	0.100741810185179	1	1	1	1	1	1
sham.m76	06	B07	4	0.824244193580783	0.0709697385899712	0.801045656364077	0.291809310441683	0.975697735850666	0.351063154515579	1.01117999988044	0.0870654362115168	1.05286912280976	0.383544945623941	1.05937951248608	0.381172467473534	1	1	1	1	1	1
sham.wt	07	B07	4	1.0013736962935	0.0226360094340799	0.942117261533671	0.126125883224415	0.938545229530246	0.109900753179195	1.0013736962935	0.0226360094340799	0.942117261533671	0.126125883224415	0.938545229530246	0.109900753179195	1	1	1	1	1	1
sham.wt	08	B07	4	1.00928137812525	0.00424154632929741	0.946548462206596	0.0636680806504321	0.937246435392707	0.0656274784153905	1.00928137812525	0.00424154632929741	0.946548462206596	0.0636680806504321	0.937246435392707	0.0656274784153905	1	1	1	1	1	1
ems.tata	09	B07	3	1.17985923392166	0.128802155984645	2.07397317157528	0.176825452847123	1.77026172871102	0.249810023074329	1.19413485409075	0.130360588213614	1.31538168239218	0.112148491042986	1.15363884053585	0.162795444707232	0.906007502954931	0.904590180825305	0.0240480961923848	0.0261222810716306	0.18441652075394	0.185386907820368
ems.tata	10	B07	4	1.01463189794809	0.104411693931542	1.55239518171181	0.274438425546411	1.5202109780538	0.119570261803269	1.02690836209747	0.105675015555785	0.984579845990293	0.174057833946862	0.990686519201226	0.0779211886875796	0.648970133882595	0.643672252493061	0.608154020385051	0.601961690545884	0.495135135135135	0.494647452393206
sham.m76	11	B07	4	0.828968938516689	0.05518967545257	1.37118701838723	0.512450854803894	1.63496833842217	0.547436769684796	1.01697630105057	0.0677065079161672	1.80224493047039	0.673549226182012	1.77519317473639	0.59438827915287	1	1	1	1	1	1
sham.tata	12	B07	4	1.12165636588033	0.0111072335752958	1.49462696791015	0.160384466089249	1.3316859970355	0.145304883892453	1.13522776472113	0.011241624732385	0.947941353602513	0.1017210790021	0.867829126428936	0.0946918498316877	1	1	1	1	1	1
sham.tata	13	B07	4	1.04776831729267	0.150390341152715	1.58632170836408	0.215381457764087	1.51729170930077	0.101332832481676	1.06044571311485	0.152209978043009	1.00609715986745	0.136601971593791	0.98878409891792	0.0660362755836651	1	1	1	1	1	1
sham.m76	14	B07	4	0.795545868099272	0.126411909356365	0.659814440644536	0.106459776698186	0.834491185164814	0.128208424714373	0.975972990861794	0.155081704528047	0.867239271344204	0.13992736970263	0.906062228527235	0.139204359587966	1	1	1	1	1	1
sham.wt	15	B07	4	1.01790570732207	0.00525432165977765	0.979042633155844	0.05791809347147	0.960970231733508	0.054369383310209	1.01790570732207	0.00525432165977765	0.979042633155844	0.05791809347147	0.960970231733508	0.054369383310209	1	1	1	1	1	1
sham.m76	01	B08	4	0.780624438951272	0.0349545188916647	0.839652828680179	0.256692634229138	1.07269915243068	0.30642458390305	0.957667431851979	0.0428820860176657	1.10361317132644	0.337388694995582	1.16470036097344	0.332705421342339	1	1	1	1	1	1
sham.wt	02	B08	4	1.00467800588851	0.015642488519257	1.02539392768446	0.0328810925649353	1.01973407649779	0.0244698933181251	1.00467800588851	0.015642488519257	1.02539392768446	0.0328810925649353	1.01973407649779	0.0244698933181251	1	1	1	1	1	1
ems.tata	03	B08	4	0.986516509714209	0.116618466140534	1.42224493898132	0.151317116135691	1.44490421932931	0.115338470888063	0.998452793788037	0.118029482708833	0.902034301239325	0.0959702688179522	0.941610837108328	0.0751634279081241	0.613864443415161	0.611691452683579	0.350048961500799	0.348040474600647	0.379447047315039	0.373856276344197
sham.m76	04	B08	4	0.753647306741428	0.034230018381421	0.577141404667689	0.105195199673091	0.766859811240477	0.149517909671146	0.924571976940473	0.0419932712324779	0.758576442730849	0.13826524958181	0.832630376321221	0.162341475679717	1	1	1	1	1	1
ems.m76	05	B08	4	0.825328840718695	0.100965672251273	0.738478766751684	0.150209294837354	0.892117265407056	0.135852871975874	1.01251064133515	0.123864346573605	0.970633178254312	0.197430355232333	0.968630672165454	0.1475044411763	0.638328530259366	0.641658084449022	0.364038926934761	0.360768953254651	0.329866117404737	0.327559621710526
sham.tata	06	B08	4	0.96262160892444	0.091787685080407	1.51194841762825	0.320269014632624	1.58196504361357	0.369956676643665	0.974268778400659	0.0928982634364826	0.958927184077052	0.20312509393049	1.03093022296282	0.241092254647826	1	1	1	1	1	1
ems.m76	07	B08	4	0.786552222412908	0.0478484760846902	0.758603887234315	0.17060511179029	0.967686036879525	0.234286111509249	0.964939616632545	0.0587003492634887	0.99708500129417	0.224237973167243	1.05068068144612	0.254379914468628	0.395751013496177	0.391425332371432	0.365666649513714	0.361136855112759	0.356587150291102	0.348224395265054
sham.m76	08	B08	4	0.852031488435983	0.0757232473357648	0.66457266813744	0.180010039540939	0.786149730323616	0.243017639161084	1.0452693595959	0.0928970247267164	0.873493335350147	0.236599513301996	0.853574716277463	0.263860311078339	1	1	1	1	1	1
sham.m76	09	B08	4	0.795635013124438	0.0535117184267593	0.753486924485064	0.218672916975757	0.939490806409627	0.218186364065083	0.976082353678347	0.0656479958897871	0.990359426992064	0.287416778868187	1.02006725639437	0.236899354688832	1	1	1	1	1	1
ems.tata	11	B08	4	0.818650134376921	0.0620679045875848	0.989967370833416	0.313117462531509	1.20842238670686	0.374063106532103	0.828555331568027	0.062818890641776	0.627869715774167	0.198589345463053	0.787501067479523	0.243768320530293	0.0396939509089042	0.0387748788285037	0.030934733374511	0.0323957422738726	0.195504577718342	0.191044776119403
sham.m76	12	B08	4	0.842124386980104	0.0298352778720208	0.645339377164436	0.106795037679187	0.768539515879688	0.144584371697061	1.03311536090596	0.0366018183810318	0.848213704863906	0.140368026152326	0.834454142654201	0.156984807459863	1	1	1	1	1	1
ems.m76	13	B08	4	0.834526108982733	0.156400677618098	0.571378711676319	0.121060061885244	0.702032861100127	0.209106288952062	1.02379381905671	0.191871824402086	0.751002140983323	0.159117523641475	0.762243472352681	0.227040517066152	0.771394835463833	0.769579088195945	0.240208204493919	0.2342124240239	0.291505890826774	0.29065228556754
sham.tata	14	B08	4	0.932484963905813	0.126586304413681	1.34745105519938	0.351395669652112	1.43333216860958	0.239542284406227	0.943767497258428	0.128117926109276	0.854597571569855	0.222866637556955	0.934069597890189	0.156104195645085	1	1	1	1	1	1
ems.m76	15	B08	4	0.815704544090259	0.0805052809704506	0.565475600552358	0.0886483067473827	0.694499494396328	0.0973232038248415	1.00070358665477	0.0987636074795072	0.74324327807513	0.116516535883026	0.754063998266793	0.105670234164942	0.591573207120074	0.592431985958391	0.196652073139325	0.20092568783749	0.207758087780754	0.2034850750116
sham.m76	16	B08	4	0.773377549922378	0.0635189340563737	1.03225048501362	0.319083964573026	1.31698251475765	0.287869044226287	0.948776972805449	0.0779248143107907	1.35675745076667	0.419393889990668	1.4299349513405	0.312558445640337	1	1	1	1	1	1
ems.tata	01	B09	4	0.992653556936253	0.0518898077227869	1.73945004928925	0.386748706668404	1.74674129831863	0.347420123445608	1.00466409576233	0.0525176446412934	1.10321616674211	0.245288691007555	1.13831111717907	0.226405701422717	0.526288739271213	0.528522972556275	0.52098803630363	0.518697597860192	0.440702404861218	0.441031182463723
ems.m76	03	B09	4	0.81017008745788	0.0484894764677998	0.66794600658942	0.05544122461141	0.828325318761101	0.110469913140503	0.993913933903257	0.0594867263740163	0.877927144919749	0.0728701954256445	0.899367539890775	0.119944485291988	0.505272362532792	0.507473456344707	0.31502414962491	0.308024691358025	0.368631881676253	0.366673530320189
sham.m76	05	B09	4	0.815867493491534	0.10467941173697	0.660832932213559	0.165335060569299	0.805776301237801	0.157277696225314	1.0009034924313	0.128420349663403	0.868577944510142	0.217311184210675	0.874884581374892	0.170766788760499	1	1	1	1	1	1
ems.tata	06	B09	4	0.98603840703615	0.0706375974838338	1.59362371118947	0.250666146402064	1.61185875716226	0.197858595593331	0.997968906341731	0.07149227190799	1.01072832910963	0.158980676265292	1.05041126832369	0.128939894654189	0.541996504574895	0.542608516554245	0.605342923195479	0.61354397159471	0.505413487316973	0.499896981559699
sham.tata	07	B09	4	0.954640353993182	0.0661528443325304	1.54230290365897	0.177529771534183	1.61377667876167	0.147281524983521	0.966190954861386	0.0669532558152256	0.978178992851854	0.112595193012052	1.05166113370478	0.09597998135454	1	1	1	1	1	1
sham.m76	08	B09	4	0.891256954751614	0.0765149364735113	0.833320286686938	0.210965034456757	0.940402151138412	0.250822942854763	1.09339102952485	0.0938682662937709	1.09528987804021	0.277285781412517	1.0210567635942	0.272335045125563	1	1	1	1	1	1
ems.tata	09	B09	4	0.976598889156032	0.0574086561277325	1.54776133768705	0.166229802967693	1.58570622239918	0.169754736228402	0.988415175708123	0.0581032679472901	0.981640910408692	0.105428383012923	1.03336826310484	0.110625256086055	0.495366079703429	0.495160626029654	0.533202923916401	0.533856974177319	0.506630204839792	0.50847195756296
sham.tata	10	B09	4	0.975688340953556	0.145457142901398	1.44572381133549	0.401144410984657	1.45859737563625	0.213876616176715	0.98749361039453	0.147217090921673	0.916925370729119	0.25441891796625	0.950534352037798	0.139378470144917	1	1	1	1	1	1
